"sep=	"
Shimmer_C736_Timestamp_Unix_CAL	Shimmer_C736_Accel_LN_X_CAL	Shimmer_C736_Accel_LN_Y_CAL	Shimmer_C736_Accel_LN_Z_CAL	Shimmer_C736_Gyro_X_CAL	Shimmer_C736_Gyro_Y_CAL	Shimmer_C736_Gyro_Z_CAL	Shimmer_C736_Mag_X_CAL	Shimmer_C736_Mag_Y_CAL	Shimmer_C736_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	
1.634261889769165E12	-1.2717391304347825	1.4239130434782608	11.239130434782608	-24.702290076335878	-35.603053435114504	-76.8854961832061	0.43628185907046474	-0.3028485757121439	-0.17541229385307347	
1.6342618897886963E12	-1.6956521739130435	1.0543478260869565	10.92391304347826	-28.3206106870229	-18.900763358778626	-69.49618320610686	0.43178410794602695	-0.2773613193403298	-0.1664167916041979	
1.6342618898082275E12	-3.652173913043478	0.07608695652173914	10.42391304347826	-27.49618320610687	-0.8854961832061068	-55.77099236641221	0.4197901049475262	-0.27436281859070466	-0.1664167916041979	
1.6342618898277588E12	-3.2717391304347827	-0.2934782608695652	10.445652173913043	-20.916030534351144	-33.74045801526717	-51.083969465648856	0.4212893553223388	-0.2578710644677661	-0.16041979010494753	
1.63426188984729E12	-2.0	-0.18478260869565216	10.51086956521739	-19.053435114503817	-30.99236641221374	-58.68702290076336	0.41529235382308843	-0.24137931034482757	-0.16041979010494753	
1.6342618898668213E12	-2.282608695652174	-0.8152173913043478	10.402173913043478	-24.65648854961832	-9.923664122137405	-65.87786259541984	0.4047976011994003	-0.2368815592203898	-0.17391304347826086	
1.6342618898863525E12	-2.1630434782608696	-1.6739130434782608	9.771739130434783	-28.412213740458014	5.0534351145038165	-74.87022900763358	0.4002998500749625	-0.2128935532233883	-0.15742128935532235	
1.6342618899058838E12	-1.5543478260869565	-1.891304347826087	9.804347826086957	-23.63358778625954	27.2824427480916	-87.08396946564885	0.38830584707646176	-0.19490254872563717	-0.16941529235382308	
1.634261889925415E12	-1.967391304347826	-2.010869565217391	9.847826086956522	-10.6412213740458	46.900763358778626	-91.05343511450381	0.3913043478260869	-0.17841079460269865	-0.15142428785607195	
1.6342618899449463E12	-3.1739130434782608	-1.467391304347826	9.51086956521739	-21.2824427480916	62.916030534351144	-105.0381679389313	0.3823088455772114	-0.1619190404797601	-0.15592203898050974	
1.6342618899644775E12	-3.5869565217391304	-1.1630434782608696	9.521739130434783	-17.2824427480916	39.98473282442748	-95.19083969465649	0.38080959520239877	-0.136431784107946	-0.16041979010494753	
1.6342618899840088E12	-1.9891304347826086	-1.5217391304347825	9.858695652173912	-16.77862595419847	39.20610687022901	-104.99236641221374	0.36881559220389803	-0.11394302848575712	-0.15892053973013492	
1.63426189000354E12	-1.184782608695652	-1.7282608695652173	9.51086956521739	-10.13740458015267	62.58015267175572	-102.27480916030534	0.36281859070464767	-0.10194902548725637	-0.15442278860569714	
1.6342618900230713E12	-2.0760869565217392	-2.1847826086956523	8.75	3.068702290076336	77.1297709923664	-95.9236641221374	0.35982008995502246	-0.07196401799100449	-0.14842578710644677	
1.6342618900426025E12	-3.467391304347826	-1.4239130434782608	8.67391304347826	-1.2366412213740459	57.664122137404576	-90.38167938931298	0.35982008995502246	-0.043478260869565216	-0.14992503748125938	
1.6342618900621338E12	-3.1630434782608696	-1.8804347826086956	9.73913043478261	1.3587786259541985	43.083969465648856	-80.30534351145037	0.36281859070464767	-0.050974512743628186	-0.14842578710644677	
1.634261890081665E12	-2.9891304347826084	-2.608695652173913	9.76086956521739	5.465648854961832	34.61068702290076	-73.9236641221374	0.3658170914542728	-0.035982008995502246	-0.14842578710644677	
1.6342618901011963E12	-2.3152173913043477	-2.4456521739130435	9.445652173913043	8.396946564885496	34.5648854961832	-65.23664122137404	0.3658170914542728	-0.014992503748125937	-0.1424287856071964	
1.6342618901207275E12	-2.369565217391304	-2.391304347826087	8.815217391304348	6.534351145038167	43.038167938931295	-59.74045801526717	0.36431784107946025	0.0	-0.1409295352323838	
1.6342618901402588E12	-2.5978260869565215	-2.4565217391304346	8.26086956521739	2.9618320610687023	46.06106870229007	-56.33587786259542	0.3523238380809595	0.008995502248875561	-0.1424287856071964	
1.63426189015979E12	-3.010869565217391	-2.760869565217391	8.119565217391305	0.0	43.099236641221374	-50.2442748091603	0.3523238380809595	0.019490254872563718	-0.13193403298350825	
1.6342618901793213E12	-3.0652173913043477	-2.880434782608696	8.543478260869565	-4.549618320610687	46.351145038167935	-40.6412213740458	0.3523238380809595	0.046476761619190406	-0.1454272863568216	
1.6342618901988525E12	-2.9130434782608696	-2.4239130434782608	8.0	-9.83206106870229	49.404580152671755	-33.37404580152672	0.3523238380809595	0.07496251874062969	-0.12593703148425786	
1.6342618902183838E12	-3.0	-2.152173913043478	7.695652173913043	-17.69465648854962	44.83969465648855	-29.083969465648853	0.35532233883058467	0.07946026986506746	-0.12593703148425786	
1.634261890237915E12	-3.0217391304347827	-2.141304347826087	7.771739130434782	-24.610687022900763	28.946564885496183	-27.63358778625954	0.35532233883058467	0.09745127436281859	-0.10794602698650674	
1.6342618902574463E12	-2.3260869565217392	-1.858695652173913	8.25	-30.15267175572519	22.870229007633586	-25.908396946564885	0.35532233883058467	0.11244377811094453	-0.08095952023988005	
1.6342618902769775E12	-1.326086956521739	-1.9782608695652173	9.054347826086957	-35.31297709923664	57.38931297709924	-22.82442748091603	0.34632683658170915	0.14992503748125938	-0.07796101949025487	
1.6342618902965088E12	-2.2065217391304346	-2.793478260869565	10.021739130434783	-16.793893129770993	87.6793893129771	-15.801526717557252	0.3403298350824588	0.1874062968515742	-0.05397301349325337	
1.63426189031604E12	-3.7391304347826084	-3.010869565217391	10.76086956521739	-5.908396946564885	68.6412213740458	-24.3206106870229	0.34332833583208394	0.20389805097451275	-0.037481259370314844	
1.6342618903355713E12	-3.967391304347826	-2.9565217391304346	11.239130434782608	12.030534351145038	28.564885496183205	-25.389312977099237	0.3373313343328336	0.23238380809595202	-0.031484257871064465	
1.6342618903551025E12	-2.358695652173913	-2.5	9.869565217391305	19.98473282442748	24.50381679389313	-25.557251908396946	0.3268365817091454	0.25037481259370314	-0.034482758620689655	
1.6342618903746338E12	-1.0434782608695652	-2.0543478260869565	8.565217391304348	9.541984732824426	55.93893129770992	-23.236641221374043	0.32233883058470764	0.26836581709145424	-0.025487256371814093	
1.634261890394165E12	-1.0978260869565217	-2.3478260869565215	8.16304347826087	9.541984732824426	77.40458015267176	-18.702290076335878	0.3193403298350824	0.27436281859070466	-0.02848575712143928	
1.6342618904136963E12	-2.793478260869565	-2.4782608695652173	8.25	-1.0381679389312977	51.862595419847324	-30.931297709923662	0.31334332833583206	0.280359820089955	-0.026986506746626684	
1.6342618904332275E12	-3.4239130434782608	-2.6956521739130435	8.576086956521738	3.3587786259541983	0.16793893129770993	-33.55725190839694	0.3058470764617691	0.29385307346326833	-0.025487256371814093	
1.6342618904527588E12	-2.260869565217391	-2.760869565217391	8.543478260869565	1.465648854961832	-24.82442748091603	-37.29770992366412	0.29985007496251875	0.29685157421289354	-0.035982008995502246	
1.63426189047229E12	-1.6956521739130435	-2.934782608695652	8.456521739130434	-3.633587786259542	-16.412213740458014	-30.748091603053435	0.29685157421289354	0.2983508245877061	-0.050974512743628186	
1.6342618904918213E12	-2.760869565217391	-3.3478260869565215	8.33695652173913	-4.534351145038168	-7.6183206106870225	-18.12213740458015	0.29535232383808097	0.29685157421289354	-0.04947526236881559	
1.6342618905113525E12	-3.7391304347826084	-3.4130434782608696	8.326086956521738	-4.763358778625954	-12.564885496183205	-4.213740458015267	0.2848575712143928	0.3058470764617691	-0.04947526236881559	
1.6342618905308838E12	-4.043478260869565	-3.510869565217391	8.67391304347826	-2.595419847328244	-29.221374045801525	8.381679389312977	0.2893553223388306	0.29985007496251875	-0.06596701649175413	
1.634261890550415E12	-3.9565217391304346	-3.532608695652174	8.967391304347826	4.65648854961832	-33.9236641221374	25.78625954198473	0.2818590704647676	0.3058470764617691	-0.07196401799100449	
1.6342618905699463E12	-4.1521739130434785	-2.934782608695652	9.26086956521739	11.099236641221374	-29.053435114503817	45.862595419847324	0.2788605697151424	0.30134932533733133	-0.07646176911544228	
1.6342618905894775E12	-4.032608695652174	-2.217391304347826	8.73913043478261	12.381679389312977	-35.05343511450381	57.83206106870229	0.2788605697151424	0.29385307346326833	-0.07946026986506746	
1.6342618906090088E12	-2.7717391304347827	-1.4021739130434783	7.782608695652174	8.076335877862595	-34.45801526717557	63.099236641221374	0.2833583208395802	0.27436281859070466	-0.08245877061469264	
1.63426189062854E12	-1.858695652173913	-0.5652173913043478	7.673913043478261	1.1908396946564885	-25.083969465648853	61.343511450381676	0.2833583208395802	0.27136431784107945	-0.07646176911544228	
1.6342618906480713E12	-1.4565217391304348	-0.3804347826086956	7.608695652173913	-9.98473282442748	-21.770992366412212	52.15267175572519	0.2848575712143928	0.2623688155922039	-0.07796101949025487	
1.6342618906676025E12	-1.141304347826087	-0.2391304347826087	7.510869565217391	-21.022900763358777	-21.19083969465649	40.45801526717557	0.29235382308845576	0.25487256371814093	-0.08245877061469264	
1.6342618906871338E12	-1.0869565217391304	-0.30434782608695654	7.978260869565217	-27.038167938931295	-22.061068702290076	31.877862595419845	0.2863568215892054	0.24287856071964017	-0.06596701649175413	
1.634261890706665E12	-1.5108695652173914	-0.858695652173913	9.228260869565217	-28.0	-23.12977099236641	27.557251908396946	0.2893553223388306	0.2563718140929535	-0.07946026986506746	
1.6342618907261963E12	-1.3043478260869565	-2.032608695652174	10.0	-17.19083969465649	-19.43511450381679	25.61832061068702	0.3058470764617691	0.24587706146926536	-0.08845577211394302	
1.6342618907457275E12	-1.5978260869565217	-3.0760869565217392	9.619565217391305	-7.083969465648854	-3.83206106870229	29.236641221374043	0.32083958020989506	0.22488755622188905	-0.095952023988006	
1.6342618907652588E12	-1.8804347826086956	-4.217391304347826	9.032608695652174	4.8396946564885495	7.435114503816793	35.81679389312977	0.3193403298350824	0.21739130434782608	-0.11094452773613193	
1.63426189078479E12	-1.934782608695652	-2.5	7.315217391304348	6.183206106870228	15.603053435114504	40.0	0.34782608695652173	0.1934032983508246	-0.1169415292353823	
1.6342618908043213E12	-2.108695652173913	-1.5217391304347825	6.33695652173913	-8.977099236641221	-0.21374045801526717	36.0	0.35532233883058467	0.1829085457271364	-0.13493253373313344	
1.6342618908238525E12	-2.1956521739130435	-2.8369565217391304	6.75	-17.297709923664122	-16.946564885496183	26.549618320610687	0.36431784107946025	0.1679160419790105	-0.12443778110944527	
1.6342618908433838E12	-3.5	-4.0978260869565215	8.195652173913043	-6.488549618320611	-17.572519083969464	34.87022900763359	0.36881559220389803	0.1679160419790105	-0.13193403298350825	
1.634261890862915E12	-4.782608695652174	-3.5760869565217392	8.195652173913043	-8.427480916030534	-13.801526717557252	41.160305343511446	0.3703148425787106	0.16941529235382308	-0.13793103448275862	
1.6342618908824463E12	-3.641304347826087	-2.619565217391304	8.195652173913043	-9.908396946564885	-13.129770992366412	41.63358778625954	0.383808095952024	0.1664167916041979	-0.1424287856071964	
1.6342618909019775E12	-2.0652173913043477	-0.7717391304347826	8.358695652173912	-7.419847328244274	-5.114503816793893	26.62595419847328	0.3868065967016492	0.1649175412293853	-0.1424287856071964	
1.6342618909215088E12	-3.4130434782608696	-0.06521739130434782	8.195652173913043	-15.450381679389313	-2.16793893129771	23.69465648854962	0.383808095952024	0.16941529235382308	-0.1394302848575712	
1.63426189094104E12	-4.141304347826087	-2.25	9.0	-17.068702290076335	-19.526717557251906	23.740458015267176	0.4047976011994003	0.17391304347826086	-0.136431784107946	
1.6342618909605713E12	-2.608695652173913	-3.0869565217391304	9.771739130434783	-2.6564885496183206	-29.450381679389313	22.564885496183205	0.4002998500749625	0.1634182908545727	-0.14392803598200898	
1.6342618909801025E12	-0.9456521739130435	-1.6956521739130435	9.228260869565217	4.213740458015267	-10.122137404580153	16.68702290076336	0.4077961019490255	0.1649175412293853	-0.14842578710644677	
1.6342618909996338E12	-1.7717391304347825	-1.3804347826086956	8.858695652173912	4.229007633587786	8.99236641221374	14.854961832061068	0.42278860569715143	0.15592203898050974	-0.16041979010494753	
1.634261891019165E12	-3.5760869565217392	-1.8695652173913042	8.771739130434783	2.3053435114503817	-0.549618320610687	10.916030534351144	0.41829085457271364	0.1649175412293853	-0.14842578710644677	
1.6342618910386963E12	-3.5760869565217392	-1.7391304347826086	8.869565217391305	4.244274809160305	-9.98473282442748	11.404580152671755	0.4257871064467766	0.15442278860569714	-0.14692653673163417	
1.6342618910582275E12	-3.3152173913043477	-1.5543478260869565	8.782608695652174	6.687022900763359	-12.13740458015267	11.114503816793892	0.41829085457271364	0.15742128935532235	-0.14842578710644677	
1.6342618910777588E12	-3.2391304347826084	-1.3695652173913042	8.67391304347826	7.145038167938931	-12.076335877862595	7.358778625954198	0.43628185907046474	0.1619190404797601	-0.14992503748125938	
1.63426189109729E12	-3.0543478260869565	-1.3804347826086956	8.608695652173912	7.022900763358779	-11.587786259541984	3.83206106870229	0.43628185907046474	0.15292353823088456	-0.15442278860569714	
1.6342618911168213E12	-3.0543478260869565	-1.641304347826087	8.641304347826086	8.50381679389313	-7.145038167938931	1.2366412213740459	0.4407796101949025	0.15292353823088456	-0.14992503748125938	
1.6342618911363525E12	-3.260869565217391	-1.641304347826087	8.608695652173912	8.366412213740457	-2.687022900763359	-0.6717557251908397	0.4422788605697151	0.15292353823088456	-0.14692653673163417	
1.6342618911558838E12	-3.543478260869565	-1.6521739130434783	8.369565217391305	6.641221374045801	-6.152671755725191	-0.015267175572519083	0.44377811094452774	0.15742128935532235	-0.15292353823088456	
1.634261891175415E12	-3.532608695652174	-1.684782608695652	8.17391304347826	4.488549618320611	-10.80916030534351	1.0076335877862594	0.45277361319340326	0.14992503748125938	-0.15292353823088456	
1.6342618911949463E12	-3.434782608695652	-1.6521739130434783	8.08695652173913	0.15267175572519084	-13.603053435114504	0.9923664122137404	0.44377811094452774	0.14392803598200898	-0.14692653673163417	
1.6342618912144775E12	-3.5	-1.8152173913043477	8.206521739130434	-3.7251908396946565	-19.00763358778626	1.4961832061068703	0.4497751124437781	0.15292353823088456	-0.15742128935532235	
1.6342618912340088E12	-3.2391304347826084	-1.9021739130434783	8.5	-5.022900763358779	-24.12213740458015	-0.42748091603053434	0.4482758620689655	0.1424287856071964	-0.1619190404797601	
1.63426189125354E12	-2.641304347826087	-1.8695652173913042	8.652173913043478	-4.916030534351145	-20.015267175572518	-4.137404580152672	0.4422788605697151	0.1454272863568216	-0.15742128935532235	
1.6342618912730713E12	-2.5869565217391304	-1.891304347826087	8.67391304347826	-3.1755725190839694	-11.862595419847327	-8.366412213740457	0.44377811094452774	0.13493253373313344	-0.1664167916041979	
1.6342618912926025E12	-2.9456521739130435	-1.8152173913043477	8.684782608695652	-1.6335877862595418	-5.572519083969466	-7.450381679389313	0.4407796101949025	0.13493253373313344	-0.15592203898050974	
1.6342618913121338E12	-3.260869565217391	-1.7826086956521738	8.66304347826087	-1.618320610687023	-8.16793893129771	-7.419847328244274	0.43628185907046474	0.13493253373313344	-0.1619190404797601	
1.634261891331665E12	-2.782608695652174	-1.7717391304347825	8.597826086956522	-1.6335877862595418	-13.954198473282442	-9.740458015267174	0.4332833583208396	0.1409295352323838	-0.1679160419790105	
1.6342618913511963E12	-2.641304347826087	-1.8043478260869565	8.565217391304348	-2.8396946564885495	-11.541984732824426	-11.786259541984732	0.4287856071964018	0.13793103448275862	-0.1649175412293853	
1.6342618913707275E12	-2.760869565217391	-1.826086956521739	8.565217391304348	-2.198473282442748	-6.3969465648854955	-10.763358778625953	0.43178410794602695	0.14392803598200898	-0.15892053973013492	
1.6342618913902588E12	-2.9565217391304346	-2.1630434782608696	8.358695652173912	-5.480916030534351	-7.7251908396946565	-10.778625954198473	0.424287856071964	0.13793103448275862	-0.1619190404797601	
1.63426189140979E12	-3.119565217391304	-1.9565217391304348	8.25	-5.862595419847328	-12.106870229007633	-9.129770992366412	0.4212893553223388	0.14692653673163417	-0.1649175412293853	
1.6342618914293213E12	-3.0760869565217392	-1.717391304347826	8.554347826086957	-5.404580152671755	-19.557251908396946	-6.977099236641221	0.41829085457271364	0.1394302848575712	-0.16941529235382308	
1.6342618914488525E12	-2.858695652173913	-1.9130434782608696	8.565217391304348	-5.114503816793893	-21.832061068702288	-6.671755725190839	0.42278860569715143	0.14692653673163417	-0.16941529235382308	
1.6342618914683838E12	-3.260869565217391	-1.858695652173913	8.73913043478261	-3.5267175572519083	-32.80916030534351	-4.748091603053435	0.41079460269865065	0.14992503748125938	-0.17091454272863568	
1.634261891487915E12	-2.858695652173913	-1.576086956521739	8.945652173913043	-1.618320610687023	-46.10687022900763	-10.106870229007633	0.4017991004497751	0.14992503748125938	-0.17541229385307347	
1.6342618915074463E12	-2.402173913043478	-1.717391304347826	8.847826086956522	-0.7786259541984732	-44.229007633587784	-14.412213740458014	0.3958020989505247	0.15292353823088456	-0.17241379310344826	
1.6342618915269775E12	-2.0217391304347827	-2.1956521739130435	8.66304347826087	0.07633587786259542	-30.412213740458014	-16.99236641221374	0.3913043478260869	0.15892053973013492	-0.17691154422788605	
1.6342618915465088E12	-2.543478260869565	-2.652173913043478	8.771739130434783	1.2519083969465647	-10.793893129770993	-14.076335877862595	0.3733133433283358	0.14842578710644677	-0.18140929535232383	
1.63426189156604E12	-2.793478260869565	-2.9891304347826084	8.684782608695652	6.305343511450381	-3.9541984732824424	-11.450381679389313	0.3748125937031484	0.15292353823088456	-0.19040479760119938	
1.6342618915855713E12	-2.4565217391304346	-2.9239130434782608	8.869565217391305	10.427480916030534	-1.1908396946564885	-10.549618320610687	0.3658170914542728	0.1664167916041979	-0.1889055472263868	
1.6342618916051025E12	-2.6739130434782608	-2.7065217391304346	8.98913043478261	14.427480916030534	2.4885496183206106	-4.977099236641221	0.36281859070464767	0.15592203898050974	-0.1889055472263868	
1.6342618916246338E12	-3.217391304347826	-2.869565217391304	9.434782608695652	17.740458015267176	-0.732824427480916	1.9389312977099236	0.36431784107946025	0.1649175412293853	-0.19640179910044978	
1.634261891644165E12	-3.0978260869565215	-3.0543478260869565	9.728260869565217	24.3206106870229	-11.206106870229007	9.938931297709923	0.3583208395802099	0.15892053973013492	-0.20239880059970014	
1.6342618916636963E12	-2.369565217391304	-2.891304347826087	10.097826086956522	32.36641221374045	-19.374045801526716	14.839694656488549	0.3493253373313343	0.15442278860569714	-0.20389805097451275	
1.6342618916832275E12	-1.75	-2.369565217391304	10.17391304347826	40.30534351145038	-18.47328244274809	15.557251908396946	0.34782608695652173	0.15142428785607195	-0.2098950524737631	
1.6342618917027588E12	-1.8369565217391304	-2.0217391304347827	10.17391304347826	47.38931297709924	-10.320610687022901	19.0381679389313	0.3493253373313343	0.1394302848575712	-0.21889055472263869	
1.63426189172229E12	-2.2717391304347827	-1.826086956521739	9.91304347826087	51.64885496183206	-2.8244274809160306	24.916030534351144	0.3448275862068965	0.13493253373313344	-0.22038980509745126	
1.6342618917418213E12	-2.5217391304347827	-1.108695652173913	9.456521739130434	50.13740458015267	-7.145038167938931	27.801526717557252	0.35082458770614694	0.13043478260869565	-0.22038980509745126	
1.6342618917613525E12	-2.0760869565217392	-0.42391304347826086	9.304347826086957	44.473282442748086	-14.564885496183205	27.587786259541982	0.35532233883058467	0.1169415292353823	-0.22038980509745126	
1.6342618917808838E12	-1.858695652173913	-0.30434782608695654	9.684782608695652	42.44274809160305	-12.274809160305344	27.374045801526716	0.35982008995502246	0.11094452773613193	-0.21889055472263869	
1.634261891800415E12	-1.858695652173913	-0.22826086956521738	9.804347826086957	43.19083969465649	-11.419847328244275	23.938931297709924	0.36881559220389803	0.095952023988006	-0.21589205397301348	
1.6342618918199463E12	-1.9565217391304348	0.07608695652173914	9.184782608695652	42.12213740458015	-4.65648854961832	24.946564885496183	0.38080959520239877	0.09745127436281859	-0.2083958020989505	
1.6342618918394775E12	-1.6630434782608696	0.7282608695652174	8.51086956521739	35.19083969465649	3.5877862595419847	23.69465648854962	0.3868065967016492	0.09295352323838081	-0.2143928035982009	
1.6342618918590088E12	-1.717391304347826	1.0326086956521738	8.032608695652174	25.31297709923664	6.8396946564885495	20.12213740458015	0.39280359820089955	0.07646176911544228	-0.20089955022488756	
1.63426189187854E12	-1.717391304347826	0.9347826086956521	7.75	15.648854961832061	-2.916030534351145	13.541984732824426	0.39280359820089955	0.07796101949025487	-0.2098950524737631	
1.6342618918980713E12	-0.9456521739130435	0.8478260869565217	7.608695652173913	5.419847328244274	-8.977099236641221	2.916030534351145	0.3958020989505247	0.06446776611694152	-0.20539730134932532	
1.6342618919176025E12	-0.31521739130434784	0.6304347826086957	7.760869565217391	-3.16030534351145	-1.282442748091603	-8.229007633587786	0.3958020989505247	0.050974512743628186	-0.2098950524737631	
1.6342618919371338E12	-0.18478260869565216	0.25	8.16304347826087	-8.335877862595419	9.83206106870229	-20.671755725190838	0.3913043478260869	0.03298350824587706	-0.22188905547226387	
